case,C2_over_C1,R2_over_R1,waveform,Ti_s,pause_fraction,dt_s,PI,EII,MPtotal_Jmin,flow_residual_max_Ls,paw_consistency_max_cmH2O
compliance-dominant_low-C2,0.25,1.0,square,0.6,0.2,0.00025,0.20468034081018466,0.5906393183796306,10.062724778517634,6.661338147750939e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,0.6,0.2,0.000125,0.20470005789938514,0.5905998842012296,10.066637681194841,6.661338147750939e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.0,0.004,0.21817685903958442,0.5636462819208312,7.4308631828178235,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.0,0.002,0.2182367190590017,0.5635265618819967,7.453071832947328,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.0,0.001,0.2182663733663996,0.5634672532672007,7.464190881668859,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.0,0.0005,0.2182811321549024,0.5634377356901952,7.469754086975165,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.0,0.00025,0.21828849452710997,0.5634230109457802,7.472536609868524,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.0,0.000125,0.2182921714663131,0.5634156570673738,7.473928101375744,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.2,0.004,0.177386681879463,0.6452266362410741,8.026444178966614,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.2,0.002,0.1776595174871705,0.644680965025659,8.058729893197329,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.2,0.001,0.17779508458349536,0.6444098308330093,8.07492401191794,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.2,0.0005,0.1778626577281444,0.6442746845437112,8.083033926250986,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.2,0.00025,0.1778963919789044,0.6442072160421912,8.087092102121577,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.0,0.2,0.000125,0.17791324605851033,0.6441735078829792,8.089121995353919,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.0,0.004,0.20909644147190398,0.5818071170561921,6.6084582309328965,4.996003610813204e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.0,0.002,0.20913465413696167,0.5817306917260766,6.6226835002277245,4.440892098500626e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.0,0.001,0.20915364645060874,0.5816927070987826,6.629802668826018,4.440892098500626e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.0,0.0005,0.2091631143346412,0.5816737713307175,6.633363886616666,4.440892098500626e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.0,0.00025,0.2091678412370764,0.5816643175258471,6.635144903885339,4.440892098500626e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.0,0.000125,0.20917020293195276,0.5816595941360944,6.636035514613071,4.440892098500626e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.2,0.004,0.171643773373752,0.656712453252496,7.018868854210481,4.996003610813204e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.2,0.002,0.17181754341346975,0.6563649131730606,7.038715526403121,4.440892098500626e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.2,0.001,0.17190400521577873,0.6561919895684426,7.048660020446958,4.996003610813204e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.2,0.0005,0.17194713133759343,0.6561057373248131,7.053637567893782,5.551115123125783e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.2,0.00025,0.17196866832995747,0.656062663340085,7.056127668093428,4.996003610813204e-16,3.552713678800501e-15
compliance-dominant_low-C2,0.25,1.0,square,1.5,0.2,0.000125,0.17197943032467752,0.6560411393506449,7.0573730499837435,4.996003610813204e-16,3.552713678800501e-15
homogeneous,1.0,1.0,decelerating,0.6,0.0,0.004,0.5,0.0,7.306948962962963,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.0,0.002,0.5,0.0,7.362376205246912,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.0,0.001,0.5,0.0,7.390184338541667,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.0,0.0005,0.5,0.0,7.404112058039159,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.0,0.00025,0.5,0.0,7.411081834101924,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.0,0.000125,0.5,0.0,7.414568201599497,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.2,0.004,0.5,0.0,8.354645326967592,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.2,0.002,0.5,0.0,8.43058856276524,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.2,0.001,0.5,0.0,8.468714867485897,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.2,0.0005,0.5,0.0,8.487816740012466,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.2,0.00025,0.5,0.0,8.497377362374907,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,0.6,0.2,0.000125,0.5,0.0,8.50216009583812,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.0,0.004,0.5,0.0,5.619487776,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.0,0.002,0.5,0.0,5.647618627000001,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.0,0.001,0.5,0.0,5.6617154921249995,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.0,0.0005,0.5,0.0,5.668771789953126,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.0,0.00025,0.5,0.0,5.672301905853516,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.0,0.000125,0.5,0.0,5.6740674556340345,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.2,0.004,0.5,0.0,6.253895265625,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.2,0.002,0.5,0.0,6.291463431640625,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.2,0.001,0.5,0.0,6.310298153564453,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.2,0.0005,0.5,0.0,6.319728184722901,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.2,0.00025,0.5,0.0,6.324446369159698,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.0,0.2,0.000125,0.5,0.0,6.326806253756047,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.0,0.004,0.5,0.0,4.770602600296297,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.0,0.002,0.5,0.0,4.787644543802471,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.0,0.001,0.5,0.0,4.796178914333332,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.0,0.0005,0.5,0.0,4.800449450881174,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.0,0.00025,0.5,0.0,4.802585557174189,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.0,0.000125,0.5,0.0,4.803653819850283,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.2,0.004,0.5,0.0,5.195475217592593,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.2,0.002,0.5,0.0,5.217847980516977,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.2,0.001,0.5,0.0,5.229055746310765,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.2,0.0005,0.5,0.0,5.234664978392047,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.2,0.00025,0.5,0.0,5.237470932116473,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,decelerating,1.5,0.2,0.000125,0.5,0.0,5.238874243448093,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.0,0.004,0.5,0.0,7.067693220058305,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.0,0.002,0.5,0.0,7.080067866396972,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.0,0.001,0.5,0.0,7.086309836379451,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.0,0.0005,0.5,0.0,7.0894445572055185,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.0,0.00025,0.5,0.0,7.091015360930651,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.0,0.000125,0.5,0.0,7.091801624795885,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.2,0.004,0.5,0.0,8.069197426518818,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.2,0.002,0.5,0.0,8.084511464063041,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.2,0.001,0.5,0.0,8.09227522308664,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.2,0.0005,0.5,0.0,8.096183930914709,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.2,0.00025,0.5,0.0,8.098145010079863,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,0.6,0.2,0.000125,0.5,0.0,8.099127233263408,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.0,0.004,0.5,0.0,5.465503490794919,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.0,0.002,0.5,0.0,5.473012522918326,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.0,0.001,0.5,0.0,5.476778841660632,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.0,0.0005,0.5,0.0,5.478664967907453,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.0,0.00025,0.5,0.0,5.4796087747822275,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.0,0.000125,0.5,0.0,5.480080864411933,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.2,0.004,0.5,0.0,6.066298833673464,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.2,0.002,0.5,0.0,6.0756518056742,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.2,0.001,0.5,0.0,6.080351344422268,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.2,0.0005,0.5,0.0,6.082706908515294,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.2,0.00025,0.5,0.0,6.083886143203686,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.0,0.2,0.000125,0.5,0.0,6.0844761242049215,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.0,0.004,0.5,0.0,4.664478903161051,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.0,0.002,0.5,0.0,4.669502474330569,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.0,0.001,0.5,0.0,4.672017756910425,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.0,0.0005,0.5,0.0,4.673276277268629,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.0,0.00025,0.5,0.0,4.673905757818132,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.0,0.000125,0.5,0.0,4.674220553260962,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.2,0.004,0.5,0.0,5.06498680488125,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.2,0.002,0.5,0.0,5.071256397190992,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.2,0.001,0.5,0.0,5.074398023498299,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.2,0.0005,0.5,0.0,5.075970553587458,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.2,0.00025,0.5,0.0,5.076757249043304,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,sinusoidal,1.5,0.2,0.000125,0.5,0.0,5.077150704521393,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.0,0.004,0.5,0.0,6.277580555555556,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.0,0.002,0.5,0.0,6.303339583333329,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.0,0.001,0.5,0.0,6.316244618055568,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.0,0.0005,0.5,0.0,6.322703515625037,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.0,0.00025,0.5,0.0,6.325934559461755,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.0,0.000125,0.5,0.0,6.327550480143264,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.2,0.004,0.5,0.0,7.061345362510975,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.2,0.002,0.5,0.0,7.103444400741702,2.220446049250313e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.2,0.001,0.5,0.0,7.124602472493844,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.2,0.0005,0.5,0.0,7.135208784466945,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.2,0.00025,0.5,0.0,7.140518776806319,2.220446049250313e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,0.6,0.2,0.000125,0.5,0.0,7.143175484235855,4.440892098500626e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.0,0.004,0.5,0.0,4.994129,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.0,0.002,0.5,0.0,5.008302249999998,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.0,0.001,0.5,0.0,5.015398062499999,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.0,0.0005,0.5,0.0,5.018948265624915,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.0,0.00025,0.5,0.0,5.020723941406059,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.0,0.000125,0.5,0.0,5.021611922851642,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.2,0.004,0.5,0.0,5.4698042922618715,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.2,0.002,0.5,0.0,5.491107401640589,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.2,0.001,0.5,0.0,5.501792485255757,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.2,0.0005,0.5,0.0,5.507143435046164,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.2,0.00025,0.5,0.0,5.509821015165553,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.0,0.2,0.000125,0.5,0.0,5.511160331935957,3.3306690738754696e-16,8.881784197001252e-16
homogeneous,1.0,1.0,square,1.5,0.0,0.004,0.5,0.0,4.351112888888896,2.7755575615628914e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.0,0.002,0.5,0.0,4.360134333333323,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.0,0.001,0.5,0.0,4.364649138888913,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.0,0.0005,0.5,0.0,4.366907562499956,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.0,0.00025,0.5,0.0,4.368037029513726,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.0,0.000125,0.5,0.0,4.368601826822673,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.2,0.004,0.5,0.0,4.670045210284581,2.7755575615628914e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.2,0.002,0.5,0.0,4.6829210462277935,3.3306690738754696e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.2,0.001,0.5,0.0,4.689372625351686,2.7755575615628914e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.2,0.0005,0.5,0.0,4.6926018372292875,2.220446049250313e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.2,0.00025,0.5,0.0,4.69421729962696,2.7755575615628914e-16,1.7763568394002505e-15
homogeneous,1.0,1.0,square,1.5,0.2,0.000125,0.5,0.0,4.695025245050653,2.7755575615628914e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.0,0.004,0.3425776103912518,0.3148447792174963,10.491419797105092,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.0,0.002,0.34297868357195005,0.3140426328560998,10.563936895554713,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.0,0.001,0.3431785894876426,0.31364282102471475,10.600296673561422,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.0,0.0005,0.3432783854619906,0.3134432290760187,10.618501882290774,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.0,0.00025,0.3433282442885392,0.31334351142292155,10.627610818153643,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.0,0.000125,0.34335316392228815,0.31329367215542364,10.63216686915548,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.2,0.004,0.3346421553504698,0.3307156892990604,12.231105408000094,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.2,0.002,0.3350465467423337,0.3299069065153325,12.333796499007018,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.2,0.001,0.3352480298246025,0.32950394035079505,12.385318146423835,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.2,0.0005,0.3353485941331023,0.3293028117337955,12.411123023851406,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.2,0.00025,0.33539883209363963,0.32920233581272074,12.424036479525014,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,0.6,0.2,0.000125,0.33542394003974485,0.32915211992051024,12.430495962043011,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.0,0.004,0.43533037353432585,0.1293392529313484,7.603778705760571,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.0,0.002,0.4355298133684766,0.12894037326304678,7.63715354948978,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.0,0.001,0.4356293135102308,0.12874137297953833,7.653869254277846,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.0,0.0005,0.43567900883421484,0.12864198233157043,7.66223417953475,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.0,0.00025,0.435703842834006,0.1285923143319881,7.666418410645574,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.0,0.000125,0.4357162564214107,0.12856748715717858,7.6685109683549175,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.2,0.004,0.42951513912377104,0.14096972175245795,8.708933075978326,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.2,0.002,0.42969169193120155,0.14061661613759693,8.755644722766348,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.2,0.001,0.42977979299775554,0.14044041400448903,8.779049999868827,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.2,0.0005,0.42982379984841795,0.14035240030316415,8.79076500633239,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.2,0.00025,0.4298457923719892,0.14030841525602167,8.796625602103187,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.0,0.2,0.000125,0.4298567859106932,0.14028642817861356,8.799556673193491,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.0,0.004,0.5294816222653499,0.05896324453069986,6.045310826038666,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.0,0.002,0.5295112075910304,0.059022415182060785,6.063536590543324,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.0,0.001,0.5295260407470158,0.05905208149403163,6.072659675151479,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.0,0.0005,0.5295334674155109,0.059066934831021926,6.077223768711035,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.0,0.00025,0.5295371832682964,0.059074366536592725,6.079506453388004,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.0,0.000125,0.5295390418238141,0.059078083647628135,6.080647955211209,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.2,0.004,0.527716471512418,0.05543294302483591,6.84135494188455,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.2,0.002,0.527699483838736,0.05539896767747192,6.866765682961846,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.2,0.001,0.5276911449066095,0.055382289813218896,6.879488937774569,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.2,0.0005,0.5276870139937008,0.05537402798740164,6.885855037476201,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.2,0.00025,0.5276849581540037,0.05536991630800732,6.889039205554246,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,decelerating,1.5,0.2,0.000125,0.5276839326356595,0.05536786527131894,6.89063156916926,3.3306690738754696e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.0,0.004,0.32866729583541066,0.34266540832917874,10.108082714512134,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.0,0.002,0.32889249963730344,0.34221500072539296,10.120484968145686,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.0,0.001,0.32900390019972064,0.3419921996005587,10.126770414426655,4.440892098500626e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.0,0.0005,0.32905930055333815,0.3418813988933237,10.129934314127054,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.0,0.00025,0.3290869257989167,0.34182614840216663,10.131521570330573,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.0,0.000125,0.32910071969521926,0.34179856060956143,10.132316526555304,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.2,0.004,0.3287647450316057,0.3424705099367886,11.767836500525775,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.2,0.002,0.32894481620762034,0.3421103675847593,11.783880033324724,6.661338147750939e-16,1.7763568394002505e-15
mixed_high-C2-high-R2,4.0,4.0,sinusoidal,0.6,0.2,0.001,0.3290330425645194,0.34193391487096136,11.79206812838462,6.661338147750939e-16,1.7763568394002505e-15
